8.452728431823610666e-01,9.335104612008821023e-01,9.329575507895296882e-01,8.255114446566478303e-01,9.318131534233519142e-01,9.255602458177183411e-01,9.241539228578518061e-01,9.221698562480490358e-01,8.288070907202180759e-01,9.199216757637769248e-01,9.195422238224187916e-01,9.183399782675545353e-01,9.164454083740740664e-01,9.146450028383202868e-01,9.134012042825716549e-01,9.096638176473376136e-01,9.078709206276652788e-01,9.031279597265761128e-01,9.015794173510155440e-01,8.969491910943900859e-01,8.941756722318500161e-01,8.909159893898476179e-01,8.856129969198769381e-01,8.794415009187096510e-01,8.755710633567427292e-01,8.704795217346626979e-01,8.589452967977592168e-01,8.434668323659458844e-01,8.284024206891303921e-01,8.156955402038185143e-01,8.037844516759918845e-01,7.900431522537446627e-01,7.797005865936973423e-01,7.658960258336912075e-01,7.518484320801538390e-01,7.355085748366544385e-01,7.156294399841680587e-01,7.024153818490019852e-01,6.752233684299515648e-01,6.646264612860101062e-01,6.596476596285621996e-01,6.434788418094916640e-01,6.577694597393810572e-01,6.613695099756966567e-01,6.804467790435836383e-01,7.191553614314742937e-01,7.339951855278439297e-01,7.507300984273411748e-01,7.213996033633714999e-01,6.896766097556182862e-01
4.121804135234210520e-01,3.532718690536642558e-01,3.449964968329399251e-01,3.370756187162152751e-01,3.276105679052808139e-01,3.213480238963981606e-01,3.175847417278661600e-01,3.177873859960743674e-01,3.052734002088003384e-01,3.040688462283879789e-01,2.976548761462088910e-01,4.278666219760092204e-01,3.022977913189879851e-01,3.005764599252352398e-01,2.932712365153052891e-01,2.944932833845000375e-01,2.915300734042957087e-01,2.944411888033491853e-01,3.028589327181764879e-01,3.102018924673875522e-01,3.185080193578384566e-01,3.235441831226348874e-01,4.320186380681474980e-01,3.256039067395964937e-01,3.303825845407499240e-01,3.358426846036958180e-01,3.443843408530281036e-01,3.535459699943106493e-01,3.591706280147360375e-01,3.633560349357385366e-01,3.669165419519135884e-01,3.729322605107228683e-01,3.773124447672284165e-01,4.355131608246511909e-01,3.865759534477390402e-01,3.986248618422178480e-01,4.100957991474601383e-01,4.172037837736237709e-01,4.172458058690863836e-01,4.214032860102105427e-01,4.243269170199031604e-01,4.272623198964267122e-01,4.232241464723065505e-01,4.243900840116738848e-01,4.327678639951150208e-01,4.181979065423432340e-01,4.184008708925318065e-01,4.141618231907752135e-01,4.162258425670448125e-01,4.125678864475597063e-01
2.687091642130991498e-01,2.242391926544172465e-01,2.214876425936885829e-01,2.222966433903866001e-01,2.162111775386710011e-01,2.429164730445214082e-01,2.456635643184245099e-01,2.306779984461665711e-01,2.314202299245824990e-01,2.344271751011571536e-01,2.405404822425088740e-01,2.534761456749729525e-01,2.400208725666808374e-01,2.443376335427532575e-01,2.450282792347034944e-01,2.506918957276703108e-01,2.533539793861388500e-01,2.471022854680210989e-01,2.496507742710783462e-01,2.462818166013987786e-01,2.558854264998761674e-01,2.464867527432595962e-01,2.569741464885178517e-01,2.431572742944076715e-01,2.387160319553473797e-01,2.443088606512241467e-01,2.418702994507188064e-01,2.491857705377054921e-01,2.446418212733444675e-01,2.414830080897398534e-01,2.427614527217422380e-01,2.445302503210248779e-01,2.517383355923681898e-01,2.573415288539435131e-01,2.468346474443220417e-01,2.507673992529523277e-01,2.577256174243744424e-01,2.410868720244920826e-01,2.366979629908316507e-01,2.390415310037011520e-01,2.447680064498131969e-01,2.420147579280230166e-01,2.439246563156615144e-01,2.429213172814104482e-01,2.458497855859964609e-01,2.498298463242842882e-01,2.499534432550984675e-01,2.408993929462163730e-01,2.452777272086258398e-01,2.461664206173559133e-01
